x y z
111.4520 281.3920 2.0000
111.3750 281.4030 2.0000
111.2980 281.4140 2.0000
111.2210 281.4240 2.0000
111.1440 281.4360 2.0000
111.0670 281.4470 2.0000
110.9900 281.4580 2.0000
110.9130 281.4690 2.0000
110.8360 281.4800 2.0000
110.7590 281.4910 2.0000
110.6820 281.5030 2.0000
110.6050 281.5140 2.0000
110.5280 281.5250 2.0000
110.4510 281.5370 2.0000
110.3740 281.5480 2.0000
110.2970 281.5600 2.0000
110.2200 281.5710 2.0000
110.1440 281.5830 2.0000
110.0670 281.5950 2.0000
109.9900 281.6060 2.0000
109.9130 281.6180 2.0000
109.8360 281.6300 2.0000
109.7590 281.6420 2.0000
109.6820 281.6540 2.0000
109.6050 281.6660 2.0000
109.5290 281.6780 2.0000
109.4520 281.6900 2.0000
109.3750 281.7020 2.0000
109.2980 281.7140 2.0000
109.2210 281.7260 2.0000
109.1440 281.7380 2.0000
109.0680 281.7510 2.0000
108.9910 281.7630 2.0000
108.9140 281.7750 2.0000
108.8370 281.7880 2.0000
108.7600 281.8000 2.0000
108.6840 281.8120 2.0000
108.6070 281.8250 2.0000
108.5300 281.8380 2.0000
108.4530 281.8500 2.0000
108.3770 281.8630 2.0000
108.3000 281.8750 2.0000
108.2230 281.8880 2.0000
108.1470 281.9010 2.0000
108.0700 281.9140 2.0000
107.9930 281.9270 2.0000
107.9160 281.9390 2.0000
107.8400 281.9520 2.0000
107.7630 281.9650 2.0000
107.6860 281.9780 2.0000
107.6100 281.9910 2.0000
107.5330 282.0050 2.0000
107.4560 282.0180 2.0000
107.3800 282.0310 2.0000
107.3030 282.0440 2.0000
107.2260 282.0570 2.0000
107.1500 282.0710 2.0000
107.0730 282.0840 2.0000
106.9960 282.0970 2.0000
106.9200 282.1110 2.0000
106.8430 282.1240 2.0000
106.7670 282.1380 2.0000
106.6900 282.1510 2.0000
106.6140 282.1650 2.0000
106.5370 282.1780 2.0000
106.4600 282.1920 2.0000
106.3840 282.2060 2.0000
106.3070 282.2190 2.0000
106.2310 282.2330 2.0000
106.1540 282.2470 2.0000
106.0780 282.2610 2.0000
106.0010 282.2750 2.0000
105.9250 282.2890 2.0000
105.8480 282.3030 2.0000
105.7720 282.3170 2.0000
105.6950 282.3310 2.0000
105.6190 282.3450 2.0000
105.5420 282.3590 2.0000
105.4660 282.3730 2.0000
105.3890 282.3870 2.0000
105.3130 282.4010 2.0000
105.2360 282.4160 2.0000
105.1600 282.4300 2.0000
105.0830 282.4440 2.0000
105.0070 282.4590 2.0000
104.9300 282.4730 2.0000
104.8540 282.4870 2.0000
104.7780 282.5020 2.0000
104.7010 282.5160 2.0000
104.6250 282.5310 2.0000
104.5480 282.5460 2.0000
104.4720 282.5600 2.0000
104.3960 282.5750 2.0000
104.3190 282.5900 2.0000
104.2430 282.6040 2.0000
104.1660 282.6190 2.0000
104.0900 282.6340 2.0000
104.0140 282.6490 2.0000
103.9370 282.6630 2.0000
103.8610 282.6780 2.0000
103.7850 282.6930 2.0000
103.7080 282.7080 2.0000
103.6320 282.7230 2.0000
103.5560 282.7380 2.0000
103.4790 282.7530 2.0000
103.4030 282.7680 2.0000
103.3270 282.7840 2.0000
103.2510 282.7990 2.0000
103.1740 282.8140 2.0000
103.0980 282.8290 2.0000
103.0220 282.8440 2.0000
102.9450 282.8600 2.0000
102.8690 282.8750 2.0000
102.7930 282.8900 2.0000
102.7170 282.9060 2.0000
102.6410 282.9210 2.0000
102.5640 282.9370 2.0000
102.4880 282.9520 2.0000
102.4120 282.9680 2.0000
102.3360 282.9830 2.0000
102.2590 282.9990 2.0000
102.1830 283.0140 2.0000
102.1070 283.0300 2.0000
102.0310 283.0460 2.0000
101.9550 283.0610 2.0000
101.8790 283.0770 2.0000
101.8020 283.0930 2.0000
101.7260 283.1090 2.0000
101.6500 283.1240 2.0000
101.5740 283.1400 2.0000
101.4980 283.1560 2.0000
101.4220 283.1720 2.0000
101.3460 283.1880 2.0000
101.2690 283.2040 2.0000
101.1930 283.2200 2.0000
101.1170 283.2360 2.0000
101.0410 283.2520 2.0000
100.9650 283.2680 2.0000
100.8890 283.2840 2.0000
100.8130 283.3000 2.0000
100.7370 283.3170 2.0000
100.6610 283.3330 2.0000
100.5850 283.3490 2.0000
100.5090 283.3650 2.0000
100.4320 283.3820 2.0000
100.3560 283.3980 2.0000
100.2800 283.4140 2.0000
100.2040 283.4310 2.0000
100.1280 283.4470 2.0000
100.0520 283.4630 2.0000
99.9763 283.4800 2.0000
99.9002 283.4960 2.0000
99.8242 283.5130 2.0000
99.7482 283.5290 2.0000
99.6722 283.5460 2.0000
99.5963 283.5620 2.0000
99.5203 283.5790 2.0000
99.4443 283.5960 2.0000
99.3683 283.6120 2.0000
99.2924 283.6290 2.0000
99.2164 283.6460 2.0000
99.1404 283.6630 2.0000
99.0645 283.6790 2.0000
98.9885 283.6960 2.0000
98.9126 283.7130 2.0000
98.8367 283.7300 2.0000
98.7607 283.7470 2.0000
98.6848 283.7640 2.0000
98.6089 283.7800 2.0000
98.5330 283.7970 2.0000
98.4571 283.8140 2.0000
98.3812 283.8310 2.0000
98.3053 283.8480 2.0000
98.2294 283.8650 2.0000
98.1535 283.8820 2.0000
98.0776 283.8990 2.0000
98.0018 283.9170 2.0000
97.9259 283.9340 2.0000
97.8500 283.9510 2.0000
97.7742 283.9680 2.0000
97.6983 283.9850 2.0000
97.6225 284.0020 2.0000
97.5466 284.0200 2.0000
97.4708 284.0370 2.0000
97.3950 284.0540 2.0000
97.3191 284.0720 2.0000
97.2433 284.0890 2.0000
97.1675 284.1060 2.0000
97.0917 284.1240 2.0000
97.0159 284.1410 2.0000
96.9401 284.1580 2.0000
96.8643 284.1760 2.0000
96.7885 284.1930 2.0000
96.7127 284.2110 2.0000
96.6369 284.2280 2.0000
96.5612 284.2460 2.0000
96.4854 284.2630 2.0000
96.4096 284.2810 2.0000
96.3339 284.2990 2.0000
96.2581 284.3160 2.0000
96.1823 284.3340 2.0000
96.1066 284.3520 2.0000
96.0308 284.3690 2.0000
95.9551 284.3870 2.0000
95.8794 284.4050 2.0000
95.8036 284.4220 2.0000
95.7279 284.4400 2.0000
95.6522 284.4580 2.0000
95.5765 284.4760 2.0000
95.5008 284.4930 2.0000
95.4251 284.5110 2.0000
95.3494 284.5290 2.0000
95.2737 284.5470 2.0000
95.1980 284.5650 2.0000
95.1223 284.5830 2.0000
95.0466 284.6010 2.0000
94.9709 284.6190 2.0000
94.8952 284.6370 2.0000
94.8196 284.6550 2.0000
94.7439 284.6730 2.0000
94.6682 284.6910 2.0000
94.5926 284.7090 2.0000
94.5169 284.7270 2.0000
94.4413 284.7450 2.0000
94.3656 284.7630 2.0000
94.2900 284.7810 2.0000
94.2143 284.7990 2.0000
94.1387 284.8170 2.0000
94.0631 284.8350 2.0000
93.9874 284.8530 2.0000
93.9118 284.8720 2.0000
93.8362 284.8900 2.0000
93.7606 284.9080 2.0000
93.6850 284.9260 2.0000
93.6093 284.9440 2.0000
93.5337 284.9630 2.0000
93.4581 284.9810 2.0000
93.3825 284.9990 2.0000
93.3069 285.0170 2.0000
93.2314 285.0360 2.0000
93.1558 285.0540 2.0000
93.0802 285.0720 2.0000
93.0046 285.0910 2.0000
92.9290 285.1090 2.0000
92.8535 285.1280 2.0000
92.7779 285.1460 2.0000
92.7023 285.1640 2.0000
92.6268 285.1830 2.0000
92.5512 285.2010 2.0000
92.4756 285.2200 2.0000
92.4001 285.2380 2.0000
92.3245 285.2570 2.0000
92.2490 285.2750 2.0000
92.1735 285.2940 2.0000
92.0979 285.3120 2.0000
92.0224 285.3310 2.0000
91.9468 285.3490 2.0000
91.8713 285.3680 2.0000
91.7958 285.3860 2.0000
91.7203 285.4050 2.0000
91.6447 285.4240 2.0000
91.5692 285.4420 2.0000
91.4937 285.4610 2.0000
91.4182 285.4800 2.0000
91.3427 285.4980 2.0000
91.2672 285.5170 2.0000
91.1917 285.5360 2.0000
91.1162 285.5540 2.0000
91.0407 285.5730 2.0000
90.9652 285.5920 2.0000
90.8897 285.6100 2.0000
90.8142 285.6290 2.0000
90.7387 285.6480 2.0000
90.6632 285.6660 2.0000
90.5877 285.6850 2.0000
90.5123 285.7040 2.0000
90.4368 285.7230 2.0000
90.3613 285.7420 2.0000
90.2858 285.7600 2.0000
90.2104 285.7790 2.0000
90.1349 285.7980 2.0000
90.0594 285.8170 2.0000
89.9840 285.8360 2.0000
89.9085 285.8540 2.0000
89.8330 285.8730 2.0000
89.7576 285.8920 2.0000
89.6821 285.9110 2.0000
89.6067 285.9300 2.0000
89.5312 285.9490 2.0000
89.4558 285.9680 2.0000
89.3803 285.9870 2.0000
89.3049 286.0060 2.0000
89.2295 286.0240 2.0000
89.1540 286.0430 2.0000
89.0786 286.0620 2.0000
89.0031 286.0810 2.0000
88.9277 286.1000 2.0000
88.8523 286.1190 2.0000
88.7768 286.1380 2.0000
88.7014 286.1570 2.0000
88.6260 286.1760 2.0000
88.5506 286.1950 2.0000
88.4751 286.2140 2.0000
88.3997 286.2330 2.0000
88.3243 286.2520 2.0000
88.2489 286.2710 2.0000
88.1735 286.2900 2.0000
88.0980 286.3090 2.0000
88.0226 286.3280 2.0000
87.9472 286.3470 2.0000
87.8718 286.3660 2.0000
87.7964 286.3850 2.0000
87.7210 286.4040 2.0000
87.6456 286.4230 2.0000
87.5702 286.4420 2.0000
87.4948 286.4620 2.0000
87.4194 286.4810 2.0000
87.3440 286.5000 2.0000
87.2686 286.5190 2.0000
87.1932 286.5380 2.0000
87.1178 286.5570 2.0000
87.0425 286.5760 2.0000
86.9671 286.5950 2.0000
86.8917 286.6150 2.0000
86.8163 286.6340 2.0000
86.7409 286.6530 2.0000
86.6656 286.6720 2.0000
86.5902 286.6910 2.0000
86.5148 286.7110 2.0000
86.4395 286.7300 2.0000
86.3641 286.7490 2.0000
86.2888 286.7680 2.0000
86.2134 286.7880 2.0000
86.1381 286.8070 2.0000
86.0627 286.8260 2.0000
85.9874 286.8460 2.0000
85.9120 286.8650 2.0000
85.8367 286.8840 2.0000
85.7614 286.9040 2.0000
85.6860 286.9230 2.0000
85.6107 286.9420 2.0000
85.5354 286.9620 2.0000
85.4601 286.9810 2.0000
85.3847 287.0000 2.0000
85.3094 287.0200 2.0000
85.2341 287.0390 2.0000
85.1588 287.0590 2.0000
85.0835 287.0780 2.0000
85.0082 287.0980 2.0000
84.9329 287.1170 2.0000
84.8576 287.1370 2.0000
84.7823 287.1560 2.0000
84.7071 287.1760 2.0000
84.6318 287.1950 2.0000
84.5565 287.2150 2.0000
84.4812 287.2340 2.0000
84.4060 287.2540 2.0000
84.3307 287.2740 2.0000
84.2554 287.2930 2.0000
84.1802 287.3130 2.0000
84.1049 287.3330 2.0000
84.0297 287.3520 2.0000
83.9544 287.3720 2.0000
83.8792 287.3920 2.0000
83.8040 287.4110 2.0000
83.7287 287.4310 2.0000
83.6535 287.4510 2.0000
83.5783 287.4710 2.0000
83.5031 287.4910 2.0000
83.4279 287.5100 2.0000
83.3527 287.5300 2.0000
83.2774 287.5500 2.0000
83.2023 287.5700 2.0000
83.1271 287.5900 2.0000
83.0519 287.6100 2.0000
82.9767 287.6300 2.0000
82.9015 287.6500 2.0000
82.8263 287.6690 2.0000
82.7512 287.6890 2.0000
82.6760 287.7090 2.0000
82.6760 287.7090 2.0000
82.5257 287.7500 2.0000
82.4506 287.7700 2.0000
82.3754 287.7900 2.0000
82.3003 287.8100 2.0000
82.2251 287.8300 2.0000
82.1500 287.8500 2.0000
82.0749 287.8700 2.0000
81.9998 287.8900 2.0000
81.9247 287.9110 2.0000
81.8496 287.9310 2.0000
81.7745 287.9510 2.0000
81.6994 287.9710 2.0000
81.6243 287.9920 2.0000
81.5492 288.0120 2.0000
81.4741 288.0320 2.0000
81.3991 288.0530 2.0000
81.3240 288.0730 2.0000
81.2490 288.0930 2.0000
81.1739 288.1140 2.0000
81.0989 288.1340 2.0000
81.0238 288.1550 2.0000
80.9488 288.1750 2.0000
80.8738 288.1960 2.0000
80.7987 288.2160 2.0000
80.7237 288.2370 2.0000
80.6487 288.2570 2.0000
80.5737 288.2780 2.0000
80.4987 288.2990 2.0000
80.4237 288.3190 2.0000
80.3488 288.3400 2.0000
80.2738 288.3610 2.0000
80.1988 288.3810 2.0000
80.1239 288.4020 2.0000
80.0489 288.4230 2.0000
79.9740 288.4440 2.0000
79.8990 288.4640 2.0000
79.8241 288.4850 2.0000
79.7492 288.5060 2.0000
79.6742 288.5270 2.0000
79.5993 288.5480 2.0000
79.5244 288.5690 2.0000
79.4495 288.5900 2.0000
79.3746 288.6110 2.0000
79.2998 288.6320 2.0000
79.2249 288.6530 2.0000
79.1500 288.6740 2.0000
79.0752 288.6950 2.0000
79.0003 288.7160 2.0000
78.9255 288.7370 2.0000
78.8506 288.7590 2.0000
78.7758 288.7800 2.0000
78.7010 288.8010 2.0000
78.6262 288.8220 2.0000
78.5514 288.8440 2.0000
78.4766 288.8650 2.0000
78.4018 288.8860 2.0000
78.3270 288.9080 2.0000
78.2522 288.9290 2.0000
78.1774 288.9500 2.0000
78.1027 288.9720 2.0000
78.0279 288.9930 2.0000
77.9532 289.0150 2.0000
77.8785 289.0370 2.0000
77.8038 289.0580 2.0000
77.7290 289.0800 2.0000
77.6543 289.1010 2.0000
77.5796 289.1230 2.0000
77.5049 289.1450 2.0000
77.4303 289.1660 2.0000
77.3556 289.1880 2.0000
77.2809 289.2100 2.0000
77.2063 289.2320 2.0000
77.1316 289.2540 2.0000
77.0570 289.2760 2.0000
76.9824 289.2980 2.0000
76.9078 289.3190 2.0000
76.8331 289.3410 2.0000
76.7585 289.3630 2.0000
76.6840 289.3850 2.0000
76.6094 289.4080 2.0000
76.5348 289.4300 2.0000
76.4603 289.4520 2.0000
76.3857 289.4740 2.0000
76.3112 289.4960 2.0000
76.2366 289.5180 2.0000
76.1621 289.5410 2.0000
76.0876 289.5630 2.0000
76.0131 289.5850 2.0000
75.9386 289.6080 2.0000
75.8641 289.6300 2.0000
75.7896 289.6530 2.0000
75.7152 289.6750 2.0000
75.6407 289.6970 2.0000
75.5663 289.7200 2.0000
75.4919 289.7430 2.0000
75.4174 289.7650 2.0000
75.3430 289.7880 2.0000
75.2686 289.8110 2.0000
75.1942 289.8330 2.0000
75.1199 289.8560 2.0000
75.0455 289.8790 2.0000
74.9711 289.9020 2.0000
74.8968 289.9240 2.0000
74.8225 289.9470 2.0000
74.7481 289.9700 2.0000
74.6738 289.9930 2.0000
74.5995 290.0160 2.0000
74.5252 290.0390 2.0000
74.4510 290.0620 2.0000
74.3767 290.0850 2.0000
74.3024 290.1090 2.0000
74.2282 290.1320 2.0000
74.1540 290.1550 2.0000
74.0797 290.1780 2.0000
74.0055 290.2010 2.0000
73.9313 290.2250 2.0000
73.8571 290.2480 2.0000
73.7830 290.2720 2.0000
73.7088 290.2950 2.0000
73.6346 290.3180 2.0000
73.5605 290.3420 2.0000
73.4864 290.3650 2.0000
73.4123 290.3890 2.0000
73.3382 290.4130 2.0000
73.2641 290.4360 2.0000
73.1900 290.4600 2.0000
73.1159 290.4840 2.0000
73.0419 290.5080 2.0000
72.9678 290.5310 2.0000
72.8938 290.5550 2.0000
72.8198 290.5790 2.0000
72.7458 290.6030 2.0000
72.6718 290.6270 2.0000
72.5978 290.6510 2.0000
72.5239 290.6750 2.0000
72.4499 290.6990 2.0000
72.3760 290.7230 2.0000
72.3021 290.7480 2.0000
72.2282 290.7720 2.0000
72.1543 290.7960 2.0000
72.0804 290.8200 2.0000
72.0065 290.8450 2.0000
71.9327 290.8690 2.0000
71.8588 290.8940 2.0000
71.7850 290.9180 2.0000
71.7112 290.9430 2.0000
71.6374 290.9670 2.0000
71.5636 290.9920 2.0000
71.4898 291.0160 2.0000
71.4161 291.0410 2.0000
71.3423 291.0660 2.0000
71.2686 291.0910 2.0000
71.1949 291.1150 2.0000
71.1212 291.1400 2.0000
71.0475 291.1650 2.0000
70.9738 291.1900 2.0000
70.9002 291.2150 2.0000
70.8265 291.2400 2.0000
70.7529 291.2650 2.0000
70.6793 291.2900 2.0000
70.6057 291.3150 2.0000
70.5321 291.3410 2.0000
70.4586 291.3660 2.0000
70.3850 291.3910 2.0000
70.3115 291.4170 2.0000
70.2380 291.4420 2.0000
70.1645 291.4670 2.0000
70.0910 291.4930 2.0000
70.0175 291.5180 2.0000
69.9440 291.5440 2.0000
69.8706 291.5700 2.0000
69.7972 291.5950 2.0000
69.7238 291.6210 2.0000
69.6504 291.6470 2.0000
69.5770 291.6720 2.0000
69.5036 291.6980 2.0000
69.4303 291.7240 2.0000
69.3570 291.7500 2.0000
69.2837 291.7760 2.0000
69.2104 291.8020 2.0000
69.1371 291.8280 2.0000
69.0638 291.8540 2.0000
68.9906 291.8800 2.0000
68.9174 291.9070 2.0000
68.8441 291.9330 2.0000
68.7710 291.9590 2.0000
68.6978 291.9860 2.0000
68.6246 292.0120 2.0000
68.5515 292.0380 2.0000
68.4784 292.0650 2.0000
68.4053 292.0920 2.0000
68.3322 292.1180 2.0000
68.2591 292.1450 2.0000
68.1860 292.1710 2.0000
68.1130 292.1980 2.0000
68.0400 292.2250 2.0000
67.9670 292.2520 2.0000
67.8940 292.2790 2.0000
67.8211 292.3060 2.0000
67.7481 292.3330 2.0000
67.6752 292.3600 2.0000
67.6023 292.3870 2.0000
67.5294 292.4140 2.0000
67.4565 292.4410 2.0000
67.3837 292.4680 2.0000
67.3109 292.4960 2.0000
67.2380 292.5230 2.0000
67.1653 292.5510 2.0000
67.0925 292.5780 2.0000
67.0197 292.6050 2.0000
66.9470 292.6330 2.0000
66.8743 292.6610 2.0000
66.8016 292.6880 2.0000
66.7289 292.7160 2.0000
66.6563 292.7440 2.0000
66.5836 292.7720 2.0000
66.5110 292.7990 2.0000
66.4384 292.8270 2.0000
66.3658 292.8550 2.0000
66.2933 292.8830 2.0000
66.2207 292.9110 2.0000
66.1482 292.9400 2.0000
66.0757 292.9680 2.0000
66.0033 292.9960 2.0000
65.9308 293.0240 2.0000
65.8584 293.0530 2.0000
65.7860 293.0810 2.0000
65.7136 293.1090 2.0000
65.6412 293.1380 2.0000
65.5689 293.1660 2.0000
65.4965 293.1950 2.0000
65.4242 293.2240 2.0000
65.3520 293.2520 2.0000
65.2797 293.2810 2.0000
65.2075 293.3100 2.0000
65.1352 293.3390 2.0000
65.0630 293.3680 2.0000
64.9909 293.3970 2.0000
64.9187 293.4260 2.0000
64.8466 293.4550 2.0000
64.7745 293.4840 2.0000
64.7024 293.5130 2.0000
64.6303 293.5430 2.0000
64.5583 293.5720 2.0000
64.4863 293.6010 2.0000
64.4143 293.6310 2.0000
64.3423 293.6600 2.0000
64.2704 293.6900 2.0000
64.1985 293.7190 2.0000
64.1266 293.7490 2.0000
64.0547 293.7790 2.0000
63.9828 293.8090 2.0000
63.9110 293.8380 2.0000
63.8392 293.8680 2.0000
63.7674 293.8980 2.0000
63.6957 293.9280 2.0000
63.6239 293.9580 2.0000
63.5522 293.9880 2.0000
63.4805 294.0190 2.0000
63.4089 294.0490 2.0000
63.3372 294.0790 2.0000
63.2656 294.1100 2.0000
63.1940 294.1400 2.0000
63.1225 294.1700 2.0000
63.0510 294.2010 2.0000
62.9794 294.2320 2.0000
62.9080 294.2620 2.0000
62.8365 294.2930 2.0000
62.7651 294.3240 2.0000
62.6937 294.3540 2.0000
62.6223 294.3850 2.0000
62.5509 294.4160 2.0000
62.4796 294.4470 2.0000
62.4083 294.4780 2.0000
62.3370 294.5090 2.0000
62.2657 294.5410 2.0000
62.1945 294.5720 2.0000
62.1233 294.6030 2.0000
62.0521 294.6350 2.0000
61.9810 294.6660 2.0000
61.9099 294.6970 2.0000
61.8388 294.7290 2.0000
61.7677 294.7610 2.0000
61.6967 294.7920 2.0000
61.6257 294.8240 2.0000
61.5547 294.8560 2.0000
61.4837 294.8880 2.0000
61.4128 294.9200 2.0000
61.3419 294.9520 2.0000
61.2710 294.9840 2.0000
61.2002 295.0160 2.0000
61.1294 295.0480 2.0000
61.0586 295.0800 2.0000
60.9878 295.1120 2.0000
60.9171 295.1450 2.0000
60.8464 295.1770 2.0000
60.7757 295.2100 2.0000
60.7050 295.2420 2.0000
60.6344 295.2750 2.0000
60.5638 295.3070 2.0000
60.4932 295.3400 2.0000
60.4227 295.3730 2.0000
60.3521 295.4050 2.0000
60.2816 295.4380 2.0000
60.2112 295.4710 2.0000
60.1407 295.5040 2.0000
60.0703 295.5370 2.0000
59.9999 295.5700 2.0000
59.9296 295.6030 2.0000
59.8592 295.6370 2.0000
59.7889 295.6700 2.0000
59.7186 295.7030 2.0000
59.6484 295.7370 2.0000
59.5781 295.7700 2.0000
59.5079 295.8040 2.0000
59.4378 295.8370 2.0000
59.3676 295.8710 2.0000
59.2975 295.9040 2.0000
59.2274 295.9380 2.0000
59.1573 295.9720 2.0000
59.0872 296.0050 2.0000
59.0172 296.0390 2.0000
58.9472 296.0730 2.0000
58.8772 296.1070 2.0000
58.8073 296.1410 2.0000
58.7374 296.1750 2.0000
58.6675 296.2090 2.0000
58.5976 296.2440 2.0000
58.5278 296.2780 2.0000
58.4579 296.3120 2.0000
58.3881 296.3460 2.0000
58.3184 296.3810 2.0000
58.2486 296.4150 2.0000
58.1789 296.4500 2.0000
58.1092 296.4840 2.0000
58.0395 296.5190 2.0000
57.9699 296.5530 2.0000
57.9002 296.5880 2.0000
57.8306 296.6230 2.0000
57.7611 296.6570 2.0000
57.6915 296.6920 2.0000
57.6220 296.7270 2.0000
57.5525 296.7620 2.0000
57.4830 296.7970 2.0000
57.4136 296.8320 2.0000
57.3441 296.8670 2.0000
57.2747 296.9020 2.0000
57.2053 296.9370 2.0000
57.1360 296.9720 2.0000
57.0666 297.0080 2.0000
56.9973 297.0430 2.0000
56.9280 297.0780 2.0000
56.8588 297.1140 2.0000
56.7895 297.1490 2.0000
56.7203 297.1850 2.0000
56.6511 297.2200 2.0000
56.5819 297.2560 2.0000
56.5128 297.2910 2.0000
56.4437 297.3270 2.0000
56.3746 297.3630 2.0000
56.3055 297.3980 2.0000
56.2364 297.4340 2.0000
56.1674 297.4700 2.0000
56.0984 297.5060 2.0000
56.0294 297.5420 2.0000
55.9604 297.5780 2.0000
55.8915 297.6140 2.0000
55.8225 297.6500 2.0000
55.7536 297.6860 2.0000
55.6848 297.7220 2.0000
55.6159 297.7580 2.0000
55.5471 297.7940 2.0000
55.4783 297.8310 2.0000
55.4095 297.8670 2.0000
55.3407 297.9030 2.0000
55.2719 297.9400 2.0000
55.2032 297.9760 2.0000
55.1345 298.0120 2.0000
55.0658 298.0490 2.0000
54.9972 298.0850 2.0000
54.9285 298.1220 2.0000
54.8599 298.1590 2.0000
54.7913 298.1950 2.0000
54.7227 298.2320 2.0000
54.6541 298.2690 2.0000
54.5856 298.3050 2.0000
54.5171 298.3420 2.0000
54.4486 298.3790 2.0000
54.3801 298.4160 2.0000
54.3117 298.4530 2.0000
54.2432 298.4900 2.0000
54.1748 298.5270 2.0000
54.1064 298.5640 2.0000
54.0380 298.6010 2.0000
53.9697 298.6380 2.0000
53.9013 298.6750 2.0000
53.8330 298.7120 2.0000
53.7647 298.7500 2.0000
53.6964 298.7870 2.0000
53.6282 298.8240 2.0000
53.5599 298.8610 2.0000
53.4917 298.8990 2.0000
53.4235 298.9360 2.0000
53.3553 298.9740 2.0000
53.2871 299.0110 2.0000
53.2190 299.0490 2.0000
53.1509 299.0860 2.0000
53.0828 299.1240 2.0000
53.0147 299.1610 2.0000
52.9466 299.1990 2.0000
52.8785 299.2360 2.0000
52.8105 299.2740 2.0000
52.7425 299.3120 2.0000
52.6745 299.3500 2.0000
52.6065 299.3870 2.0000
52.5385 299.4250 2.0000
52.4706 299.4630 2.0000
52.4027 299.5010 2.0000
52.3348 299.5390 2.0000
52.2669 299.5770 2.0000
52.1990 299.6150 2.0000
52.1311 299.6530 2.0000
52.0633 299.6910 2.0000
51.9954 299.7290 2.0000
51.9276 299.7670 2.0000
51.8598 299.8050 2.0000
51.7921 299.8430 2.0000
51.7243 299.8810 2.0000
51.6566 299.9200 2.0000
51.5888 299.9580 2.0000
51.5211 299.9960 2.0000
51.4534 300.0340 2.0000
51.3857 300.0730 2.0000
51.3181 300.1110 2.0000
51.2504 300.1500 2.0000
51.1828 300.1880 2.0000
51.1152 300.2260 2.0000
51.0476 300.2650 2.0000
50.9800 300.3030 2.0000
50.9124 300.3420 2.0000
50.8449 300.3800 2.0000
50.7773 300.4190 2.0000
50.7098 300.4580 2.0000
50.6423 300.4960 2.0000
50.5748 300.5350 2.0000
50.5073 300.5730 2.0000
50.4398 300.6120 2.0000
50.3724 300.6510 2.0000
50.3050 300.6900 2.0000
50.2375 300.7280 2.0000
50.1701 300.7670 2.0000
50.1027 300.8060 2.0000
50.0353 300.8450 2.0000
49.9680 300.8840 2.0000
